H62; Trastornos de oído externo en enfermedades clasificadas en otra parte ;;;;,H62; distúrbios do ouvido externo em doenças classificadas em outros lugares ;;;;
H65; Otitis Media no supurativa ;;;;,H65; otite média não substituída ;;;;;
H66; Otitis Media supurativa y no especificada ;;;;;,H66; otite média supurativa e não especificada ;;;;;
H67; Otitis Media en enfermedades clasificadas en otros lugares ;;;;,H67; otite média em doenças classificadas em outros lugares ;;;;
H68; Salpingitis y obstrucción de Eustaquio ;;;;,H68; Salpingite e obstrução de Eustachian ;;;;;
H69; Otros trastornos y no especificados de Eustachian Tube ;;;;;,H69; outros distúrbios e não especificados do tubo Eustáquio ;;;;;
H70; mastoiditis y condiciones relacionadas ;;;;,H70; mastoidite e condições relacionadas ;;;;;
H71; colesteatoma del oído medio ;;;;,H71; colesteatoma do ouvido médio ;;;;;
H72; perforación de la membrana timpánica ;;;;,H72; perfuração da membrana timpânica ;;;;;
H73; Otros trastornos de la membrana timpánica ;;;;;,H73; outros distúrbios da membrana timpânica ;;;;;
H74; Otros trastornos del mastoides del oído medio ;;;;,H74; outros distúrbios do mastóide da orelha média ;;;;;
H75; OTH INTRD del oído medio y el mastoides en enfermedades classd elswhr ;;;;,H75; OTH interrompido do ouvido médio e mastóide em doenças Classd elswhr ;;;;
H80; Otosclerosis ;;;;,H80; otosclerose ;;;;
H81; trastornos de la función vestibular ;;;;;,H81; distúrbios da função vestibular ;;;;;
H82; síndromes vertiginosos en enfermedades clasificadas en otra parte ;;;;,H82; síndromes vertiginosas em doenças classificadas em outros lugares ;;;;
H83; Otras enfermedades del oído interno ;;;;,H83; outras doenças do ouvido interno ;;;;;
H90; pérdida auditiva conductora y sensorial ;;;;,H90; perda auditiva condutora e neurossensorial ;;;;;
H91; otra pérdida auditiva y no especificada ;;;;,H91; outra e não especificada perda auditiva ;;;;;
H92; Otalgia y derrame de oído ;;;;,H92; Otalgia e Efusão de Ear ;;;;
H93; Otros trastornos del oído,H93; outros distúrbios do ouvido
H94; Otros trastornos del oído en enfermedades clasificados en otra parte ;;;;,H94; outros distúrbios do ouvido em doenças classificadas em outros lugares ;;;;
H95; intraop y postproc y trastornos de la oreja/mastd,H95; Intraop e Postproc Comp e Distúrbios de Ear/Mastd
I00; fiebre reumática sin afectación cardíaca ;;;;,I00; febre reumática sem envolvimento do coração ;;;;;
I01; fiebre reumática con afectación cardíaca ;;;;,I01; febre reumática com envolvimento do coração ;;;;
I02; corea reumática ;;;;,I02; corea reumática ;;;;;
I05; enfermedades reumáticas de la válvula mitral ;;;;,I05; doenças da válvula mitral reumática ;;;;;
I06; enfermedades reumáticas de la válvula aórtica ;;;;,I06; doenças da válvula aórtica reumática ;;;;;
I07; enfermedades reumáticas de la válvula tricúspide ;;;;,I07; doenças da válvula tricúspide reumática ;;;;;
I08; enfermedades múltiples de la válvula ;;;;,I08; múltiplas doenças da válvula ;;;;
I09; otras enfermedades cardíacas reumáticas ;;;;,I09; outras doenças cardíacas reumáticas ;;;;;
I10; hipertensión esencial (primaria) ;;;;,I10; hipertensão essencial (primária) ;;;;;
I11; enfermedad cardíaca hipertensiva ;;;;,I11; doença cardíaca hipertensiva ;;;;
I12; enfermedad renal crónica hipertensiva ;;;;,I12; doença renal crônica hipertensiva ;;;;;
I13; enfermedad hipertensiva del corazón y renal crónico ;;;;,I13; coração hipertensivo e doença renal crônica ;;;;
I15; hipertensión secundaria ;;;;,I15; hipertensão secundária ;;;;;
I16; crisis hipertensiva ;;;;,I16; crise hipertensiva ;;;;;
I20; angina pectoris ;;;;,I20; angina pectoris ;;;;
I21; infarto agudo de miocardio ;;;;,I21; infarto agudo do miocárdio ;;;;;
I22; posterior infrc de Stemi y Nstemi Mocard ;;;;,I22; subsequente STEMI e NSTEMI MOCARD INFRC ;;;;
I23; cierto Cent COMP para Stemi y Nstemi Mocard infrc <= 28 días ;;;;,I23; certo centavo para o STEMI e NSTEMI MOCARD Infrc <= 28 dias ;;;;
I24; otras enfermedades cardíacas isquémicas agudas ;;;;,I24; outras doenças cardíacas isquêmicas agudas ;;;;
I25; enfermedad cardíaca isquémica crónica ;;;;,I25; doença cardíaca isquêmica crônica ;;;;;
I26; embolia pulmonar ;;;;,I26; embolia pulmonar ;;;;
I27; otras enfermedades del corazón pulmonar ;;;;,I27; outras doenças cardíacas pulmonares ;;;;;
I28; otras enfermedades de los vasos pulmonares ;;;;,I28; outras doenças dos vasos pulmonares ;;;;
I30; pericarditis aguda ;;;;,I30; pericardite aguda ;;;;
I31; otras enfermedades de pericardium ;;;;,I31; outras doenças do pericárdio ;;;;
I32; pericarditis en enfermedades clasificadas en otra parte ;;;;,I32; pericardite em doenças classificadas em outros lugares ;;;;
I33; endocarditis aguda y subaguda ;;;;;,I33; endocardite aguda e subaguda ;;;;;
I34; trastornos de la válvula mitral no rreumática ;;;;;,I34; distúrbios da válvula mitral não -reumática ;;;;;
I35; trastornos de la válvula aórtica no rreumática ;;;;;,I35; distúrbios da válvula aórtica não -reumática ;;;;;
I36; trastornos de la válvula tricúspide no rreumática ;;;;;,I36; distúrbios da válvula tricúspide não -reumática ;;;;;
I37; trastornos de la válvula pulmonar no rreumática ;;;;;,I37; distúrbios válvulas pulmonares não -reumáticas ;;;;;
I38; endocarditis,I38; endocardite
I39; endocarditis y trastorno de la válvula cardíaca en dis classd elswhr ;;;;,I39; endocardite e transtorno da válvula cardíaca em DIS Classd elswhr ;;;;
I40; miocarditis aguda ;;;;,I40; miocardite aguda ;;;;
I41; miocarditis en enfermedades clasificadas en otra parte ;;;;,I41; miocardite em doenças classificadas em outros lugares ;;;;
I42; cardiomiopatía ;;;;,I42; cardiomiopatia ;;;;
I43; miocardiopatía en enfermedades clasificadas en otros lugares ;;;;,I43; cardiomiopatia em doenças classificadas em outros lugares ;;;;
I44; bloque de rama de paquete atioventricular y izquierdo ;;;;;,I44; Bloco Atrioventricular e Left Burchy do ramo ;;;;;
I45; otros trastornos de conducción ;;;;,I45; outros transtornos de condução ;;;;
I46; paro cardíaco ;;;;,I46; parada cardíaca ;;;;
I47; taquicardia paroxística ;;;;,I47; taquicardia paroxística ;;;;;
I48; fibrilación auricular y aleteo ;;;;,I48; fibrilação atrial e vibração ;;;;;
I49; otras arritmias cardíacas ;;;;,I49; outras arritmias cardíacas ;;;;;
I50; insuficiencia cardíaca ;;;;,I50; insuficiência cardíaca ;;;;
I51; complicaciones y descripciones mal definidas de la enfermedad cardíaca ;;;;,I51; complicações e descrições mal definidas de doenças cardíacas ;;;;
I52; Otros trastornos cardíacos en enfermedades clasificadas en otra parte ;;;;,I52; outros distúrbios cardíacos em doenças classificadas em outros lugares ;;;;
I5a; lesión miocárdica no isquémica (no traumática) ;;;;,I5A; lesão miocárdica não isquêmica (não traumática) ;;;;
I60; hemorragia subaracnoidea no traumática ;;;;;,I60; hemorragia subaracnóidea não traumática ;;;;;
I61; hemorragia intracerebral no traumática ;;;;;,I61; hemorragia intracerebral não traumática ;;;;;
I62; otra y hemorragia intracraneal no traumática no especificada ;;;;;,I62; outra e não especificada hemorragia intracraniana não -traumática ;;;;;
I63; infarto cerebral ;;;;,I63; infarto cerebral ;;;;;
I65; OCCLS y estenosis del arte de precerb,I65; ocls e estenose da arte de precesso
I66; ocls y estenosis del arte cerebral,I66; ocls e estenose da arte cereb
I67; otras enfermedades cerebrovasculares ;;;;,I67; outras doenças cerebrovasculares ;;;;;
I68; trastornos cerebrovasculares en enfermedades clasificadas en otra parte ;;;;,I68; distúrbios cerebrovasculares em doenças classificadas em outros lugares ;;;;
I69; secuelas de enfermedad cerebrovascular ;;;;,I69; sequelas de doença cerebrovascular ;;;;;
I70; aterosclerosis ;;;;,I70; aterosclerose ;;;;
I71; aneurisma aórtico y disección ;;;;,I71; aneurisma e dissecção aórtica ;;;;;
I72; otro aneurysm ;;;;,I72; outro aneurisma ;;;;
I73; otras enfermedades vasculares periféricas ;;;;,I73; outras doenças vasculares periféricas ;;;;;
I74; embolia arterial y trombosis ;;;;,I74; embolia e trombose arterial ;;;;;
I75; ateroembolismo ;;;;,I75; atheroembolismo ;;;;
I76; embolia arterial séptica ;;;;,I76; embolia arterial séptica ;;;;;
I77; otros trastornos de arterias y arteriolas ;;;;;,I77; outras distúrbios das artérias e arteríolas ;;;;;
I78; enfermedades de capilares ;;;;,I78; doenças dos capilares ;;;;
I79; Disord de arte,I79; distúrbio da arte
I80; flebitis y tromboflebitis ;;;;,180; flebitis e trombophlebitis ;;;;
I81; trombosis venosa portal ;;;;,I81; trombose da veia portal ;;;;;
I82; Otra embolia y trombosis venosa ;;;;,182; outra embolia venosa e trombose ;;;;;
I83; venas varicosas de las extremidades inferiores ;;;;,I83; varizes de veias de extremidades inferiores ;;;;
I85; esófago Varices ;;;;,I85; varizes de esôfago ;;;;;
I86; venas varicosas de otros sitios ;;;;,I86; varizes de outros sites ;;;;;
I87; otros trastornos de venas ;;;;,187; outros distúrbios das veias ;;;;
I88; linfadenitis inespecífica ;;;;,188; linfadenite inespecífica ;;;;;
I89; Oth no infeccioso trastornos de vasos y ganglios linfáticos ;;;;,I89; outros distúrbios não infecciosos de vasos e nós linfáticos ;;;;
I95; hipotensión ;;;;,I95; hipotensão ;;;;
I96; gangrene,I96; Gangrene
I97; intraop y postproc y trastornos de Circ sys,I97; Intraop e Postproc Comp e Distúrbios do Circ Sys
I99; otros trastornos y no especificados del sistema circulatorio ;;;;;,I99; outros distúrbios e não especificados do sistema circulatório ;;;;;
J00; nasofaringitis aguda [frío común] ;;;;,J00; nasofaringite aguda [frio comum] ;;;;;
J01; sinusitis aguda ;;;;,J01; sinusite aguda ;;;;
J02; faringitis aguda ;;;;,J02; faringite aguda ;;;;;
J03; amigdalitis aguda ;;;;,J03; amigdalite aguda ;;;;;
J04; laringitis aguda y traqueitis ;;;;,J04; laringite e traqueíte aguda ;;;;;
J05; laringitis obstructiva aguda [crup] y epiglotitis ;;;;;,J05; laringite obstrutiva aguda [Grupo] e epiglotite ;;;;
J06; infecciones agudas de REP superior de sitios múltiples y no PSP ;;;;;,J06; infecções agudas de resp superior de sites múltiplos e unsp ;;;;;
J09; influenza debido a ciertos virus de influenza identificados ;;;;,J09; influenza devido a certos vírus influenza identificados ;;;;
J10; influenza debido a otro virus de la influenza identificado ;;;;;,J10; influenza devido a outro vírus da influenza identificado ;;;;;
J11; influenza debido al virus de la influenza no identificado ;;;;;,J11; influenza devido ao vírus influenza não identificado ;;;;;
J12; neumonía viral,J12; pneumonia viral
J13; neumonía debido a Streptococcus pneumoniae ;;;;,J13; pneumonia devido a Streptococcus pneumoniae ;;;;
J14; neumonía debido a Hemophilus influenzae ;;;;;,J14; pneumonia devido a Hemophilus influenzae ;;;;
J15; neumonía bacteriana,J15; pneumonia bacteriana
J16; neumonía debido a otros organismos infecciosos,J16; pneumonia devido a outros organismos infecciosos
J17; neumonía en enfermedades clasificadas en otra parte ;;;;,J17; pneumonia em doenças classificadas em outros lugares ;;;;
J18; neumonía,J18; pneumonia
J20; bronquitis aguda ;;;;,J20; bronquite aguda ;;;;
J21; bronquiolitis aguda ;;;;,J21; bronquiolite aguda ;;;;;
J22; infección respiratoria aguda inferior aguda no especificada ;;;;,J22; infecção respiratória aguda não especificada;
J30; rinitis vasomotora y alérgica ;;;;,J30; vasomotor e rinite alérgica ;;;;;
J31; rinitis crónica,J31; rinite crônica
J32; sinusitis crónica ;;;;,J32; sinusite crônica ;;;;
J33; pólipo nasal ;;;;,J33; pólipo nasal ;;;;
J34; Otros trastornos y no especificados de la nariz y los senos nasales ;;;;,J34; outros distúrbios e não especificados do nariz e seios nasais ;;;;
J35; enfermedades crónicas de amígdalas y adenoides ;;;;;,J35; doenças crônicas de amígdalas e adenóides ;;;;
J36; absceso peritonsillar ;;;;,J36; abscesso peritonsilar ;;;;;
J37; laringitis crónica y laringotraqueitis ;;;;;,J37; laringite crônica e laringotracheite ;;;;;
J38; Enfermedades de cuerdas vocales y laringe,J38; doenças de cordas vocais e laringe
J39; Otras enfermedades del tracto respiratorio superior ;;;;;,J39; outras doenças do trato respiratório superior ;;;;
J40; bronquitis,J40; bronquite
J41; bronquitis crónica simple y mucopurulenta ;;;;;,J41; bronquite crônica simples e mucopurulenta ;;;;;
J42; bronquitis crónica no especificada ;;;;;,J42; bronquite crônica não especificada ;;;;;
J43; enfisema ;;;;,J43; enfisema ;;;;
J44; Otra enfermedad pulmonar obstructiva crónica ;;;;,J44; outra doença pulmonar obstrutiva crônica ;;;;;
J45; asma ;;;;,J45; asma ;;;;
J47; Bronchiectasis ;;;;,J47; bronquiectasis ;;;;
J60; neumoconiosis del trabajador del carbón ;;;;;,J60; pneumoconiose do trabalhador de carvão ;;;;;
J61; neumoconiosis debido al asbesto y otras fibras minerales ;;;;,J61; pneumoconiose devido ao amianto e outras fibras minerais ;;;;
J62; neumoconiosis debido a polvo que contiene sílice ;;;;,J62; pneumoconiose devido a poeira contendo sílica ;;;;
J63; neumoconiosis debido a otros polvos inorgánicos ;;;;,J63; pneumoconiose devido a outros pó inorgânicos ;;;;
J64; neumoconiosis no especificada ;;;;;,J64; pneumoconiose não especificada ;;;;;
J65; neumoconiosis asociada con tuberculosis ;;;;;,J65; pneumoconiose associada à tuberculose ;;;;;
J66; enfermedad de la vía aérea debido a polvo orgánico específico ;;;;,J66; doença das vias aéreas devido a poeira orgânica específica ;;;;
J67; neumonitis de hipersensibilidad debido al polvo orgánico ;;;;,J67; pneumonite de hipersensibilidade devido a poeira orgânica ;;;;
J68; respd d/t inhalación de productos químicos,J68; resp cond d/t inalação de produtos químicos
J69; neumonitis debido a sólidos y líquidos ;;;;,J69; pneumonite devido a sólidos e líquidos ;;;;
J70; condiciones respiratorias debido a otros agentes externos ;;;;,J70; condições respiratórias devido a outros agentes externos ;;;;
J80; síndrome de dificultad respiratoria aguda ;;;;,J80; síndrome do desconforto respiratório agudo ;;;;;
J81; edema pulmonar ;;;;,J81; edema pulmonar ;;;;
J82; eosinofilia pulmonar,J82; eosinofilia pulmonar
J84; otras enfermedades pulmonares intersticiales ;;;;,J84; outras doenças pulmonares intersticiais ;;;;;
J85; Absceso de pulmón y mediastinum ;;;;,J85; abscesso de pulmão e mediastino ;;;;
J86; pyothorax ;;;;,J86; Pyothorax ;;;;
J90; derrame pleural,J90; derrame pleural
J91; derrame pleural en condiciones clasificadas en otra parte ;;;;,J91; derrame pleural em condições classificadas em outros lugares ;;;;
J92; placa pleural ;;;;,J92; placa pleural ;;;;;
J93; neumotórax y fuga de aire ;;;;,J93; pneumotórax e vazamento de ar ;;;;
J94; otras condiciones pleurales ;;;;,J94; outras condições pleurais ;;;;
J95; Intrap y PostProc y trastornos de Res SYS,J95; Intraop e Postproc Comp e Distúrbios de Resp Sys
J96; insuficiencia respiratoria,J96; insuficiência respiratória
J98; otros trastornos respiratorios ;;;;,J98; outros distúrbios respiratórios ;;;;;
J99; trastornos respiratorios en enfermedades clasificadas en otra parte ;;;;,J99; distúrbios respiratórios em doenças classificadas em outros lugares ;;;;
K00; trastornos del desarrollo de dientes y erupción ;;;;,K00; Distúrbios do Desenvolvimento e Erupção dos dentes ;;;;;
K01; dientes incrustados e impactados ;;;;,K01; dentes embutidos e impactados ;;;;;
K02; caries dental ;;;;,K02; cárie dentária ;;;;
K03; Otras enfermedades de los tejidos duros de los dientes ;;;;,K03; outras doenças de tecidos duros dos dentes ;;;;
K04; enfermedades de pulpa y tejidos periapicales ;;;;;,K04; doenças dos tecidos celulose e periapicais ;;;;;
K05; gingivitis y enfermedades periodontales ;;;;,K05; gengivite e doenças periodontais ;;;;;
K06; Otros trastornos de Gingiva y Edéntula Alveolar Ridge ;;;;,K06; outros distúrbios da gengiva e da crista alveolar edentulosa ;;;;
K08; Otros trastornos de dientes y estructuras de soporte ;;;;,K08; outros distúrbios de dentes e estruturas de apoio ;;;;;
K09; quistes de la región oral,K09; cistos da região oral
K11; enfermedades de glándulas salivales ;;;;,K11; doenças das glândulas salivares ;;;;;
K12; estomatitis y lesiones relacionadas ;;;;,K12; estomatite e lesões relacionadas ;;;;;
K13; Otras enfermedades de Lip and Oral Mucosa ;;;;,K13; outras doenças da mucosa labial e oral ;;;;;
K14; enfermedades de la lengua ;;;;,K14; doenças da língua ;;;;
K20; esofagitis ;;;;,K20; esofagite ;;;;
K21; enfermedad de reflujo gastroesofágico ;;;;,K21; doença do refluxo gastro-esofágico ;;;;;
K22; otras enfermedades del esófago ;;;;,K22; outras doenças do esôfago ;;;;;
K23; trastornos del esófago en enfermedades clasificadas en otra parte ;;;;,K23; distúrbios do esôfago em doenças classificadas em outros lugares ;;;;
K25; úlcera gástrica ;;;;,K25; úlcera gástrica ;;;;
K26; úlcera duodenal ;;;;,K26; úlcera duodenal ;;;;;
K27; úlcera péptica,K27; úlcera péptica
K28; úlcera gastrojejunal ;;;;,K28; úlcera gastrojejunal ;;;;;
K29; gastritis y duodenitis ;;;;,K29; gastrite e duodenite ;;;;;
K30; dispepsia funcional ;;;;,K30; dispepsia funcional ;;;;;
K31; Otras enfermedades del estómago y el duodeno ;;;;,K31; outras doenças do estômago e duodeno ;;;;
K35; apendicitis aguda ;;;;,K35; apendicite aguda ;;;;
K36; otra apendicitis ;;;;,K36; outra apendicite ;;;;
K37; apendicitis no especificada ;;;;,K37; apendicite não especificada ;;;;;
K38; Otras enfermedades del apéndice ;;;;,K38; outras doenças do Apêndice ;;;;
K40; hernia inguinal ;;;;,K40; hérnia inguinal ;;;;;
K41; hernia femoral ;;;;,K41; hérnia femoral ;;;;
K42; hernia umbilical ;;;;,K42; hérnia umbilical ;;;;;
K43; hernia ventral ;;;;,K43; hérnia ventral ;;;;
K44; hernia diafragmática ;;;;,K44; hérnia diafragmática ;;;;;
K45; Otra hernia abdominal ;;;;,K45; outra hérnia abdominal ;;;;;
K46; hernia abdominal no especificada ;;;;,K46; hérnia abdominal não especificada ;;;;;
K50; enfermedad de Crohn [enteritis regional] ;;;;,K50; doença de Crohn [enterite regional] ;;;;
K51; colitis ulcerosa ;;;;,K51; colite ulcerosa ;;;;
K52; OTRO y Gastroenteritis y Colitis no infectores no inferiores;,K52; outra e não infectiva gastroenterite e colite não infectiva ;;;;;
K55; trastornos vasculares del intestino ;;;;,K55; distúrbios vasculares do intestino ;;;;
K56; Ileus paralítico y obstrucción intestinal sin hernia ;;;;,K56; íleo paralítico e obstrução intestinal sem hérnia ;;;;
K57; enfermedad diverticular del intestino ;;;;,K57; doença diverticular do intestino ;;;;;
K58; síndrome del intestino irritable ;;;;,K58; síndrome do intestino irritável ;;;;;
K59; otros trastornos intestinales funcionales ;;;;,K59; outros distúrbios intestinais funcionais ;;;;;
K60; fisura y fístula de regiones anal y rectales ;;;;;,K60; fissura e fístula de regiões anal e retais ;;;;;
K61; absceso de regiones anal y rectal ;;;;;,K61; abscesso de regiões anal e retais ;;;;;
K62; Otras enfermedades de ano y recto ;;;;;,K62; outras doenças do ânus e reto ;;;;
K63; Otras enfermedades del intestino ;;;;,K63; outras doenças do intestino ;;;;;
K64; hemorroides y trombosis venosa perianal ;;;;;,K64; hemorróidas e trombose venosa perianal ;;;;;
K65; peritonitis ;;;;,K65; peritonite ;;;;
K66; Otros trastornos del peritoneo ;;;;,K66; outros distúrbios do peritônio ;;;;;
K67; Trastornos del peritoneo en enfermedades infecciosas classd elswhr ;;;;,K67; distúrbios do peritônio em doenças infecciosas Classd elswhr ;;;;
K68; trastornos de retroperitoneo ;;;;,K68; distúrbios do retroperitônio ;;;;;
K70; enfermedad hepática alcohólica ;;;;,K70; doença hepática alcoólica ;;;;;
K71; enfermedad hepática tóxica ;;;;,K71; doença hepática tóxica ;;;;;
K72; falla hepática,K72; falha hepática
K73; hepatitis crónica,K73; hepatite crônica
K74; fibrosis y cirrosis del hígado ;;;;,K74; fibrose e cirrose do fígado ;;;;
K75; otras enfermedades hepáticas inflamatorias ;;;;,K75; outras doenças hepáticas inflamatórias ;;;;;
K76; Otras enfermedades del hígado ;;;;,K76; outras doenças do fígado ;;;;
K77; trastornos hepáticos en enfermedades clasificadas en otra parte ;;;;,K77; distúrbios hepáticos em doenças classificadas em outros lugares ;;;;
K80; colelitiasis ;;;;,K80; colelitíase ;;;;
K81; colecistitis ;;;;,K81; colecistite ;;;;
K82; Otras enfermedades de la vesícula biliar ;;;;,K82; outras doenças da vesícula biliar ;;;;;
K83; Otras enfermedades del tracto biliar ;;;;;,K83; outras doenças do trato biliar ;;;;;
K85; pancreatitis aguda ;;;;,K85; pancreatite aguda ;;;;;
K86; Otras enfermedades del páncreas ;;;;,K86; outras doenças do pâncreas ;;;;;
K87; Disords de GB,K87; Distúrbio de GB
K90; malabsorción intestinal ;;;;,K90; má absorção intestinal ;;;;;
K91; intraop y postproc y trastornos de DGSTV SYS,K91; Intraop e Postproc Comp e distúrbios do DGSTV SYS
K92; Otras enfermedades del sistema digestivo ;;;;,K92; outras doenças do sistema digestivo ;;;;;
K94; Complicaciones de las aperturas artificiales del sistema digestivo ;;;;;,K94; complicações das aberturas artificiais do sistema digestivo ;;;;
K95; complicaciones de los procedimientos bariátricos ;;;;,K95; complicações de procedimentos bariátricos ;;;;;
L00; síndrome de la piel escaldada estafilocócica ;;;;,L00; síndrome da pele escaldada estafilocócica ;;;;;
L01; impetigo ;;;;,L01; Impetigo ;;;;
L02; absceso cutáneo,L02; abscesso cutâneo
L03; celulitis y linfangitis aguda ;;;;,L03; celulite e linfangite aguda ;;;;;
L04; linfadenitis aguda ;;;;,L04; linfadenite aguda ;;;;;
L05; quiste y seno pilonidal ;;;;,L05; cisto pilonidal e seio ;;;;;
L08; Otras infecciones locales de piel y tejido subcutáneo ;;;;;,L08; outras infecções locais de pele e tecido subcutâneo ;;;;;
L10; pmphigus ;;;;,L10; PEMPHIGUS ;;;;
L11; otros trastornos acantolíticos ;;;;,L11; outros distúrbios acantolíticos ;;;;;
L12; pénfigoide ;;;;,L12; Penfigóide ;;;;
L13; otros trastornos bultos ;;;;,L13; outros distúrbios bolhosos ;;;;
L14; trastornos ampollosos en enfermedades clasificadas en otra parte ;;;;,L14; distúrbios bolhosos em doenças classificadas em outros lugares ;;;;
L20; dermatitis atópica ;;;;,L20; dermatite atópica ;;;;;
L21; dermatitis seborreica ;;;;,L21; dermatite seborréica ;;;;;
L22; dermatitis del pañal ;;;;,L22; dermatite fralda ;;;;;
L23; dermatitis de contacto alérgico ;;;;,L23; dermatite alérgica de contato ;;;;;
L24; dermatitis de contacto irritante ;;;;,L24; dermatite de contato irritante ;;;;;
L25; dermatitis de contacto no especificada ;;;;,L25; dermatite de contato não especificada ;;;;;
